"artifactId","numIncoming"
"com.daml:grpc-utils_2.13","4814"
"org.wso2.carbon.identity.framework:org.wso2.carbon.claim.mgt.stub","4811"
"org.jbpm:jbpm-test-util","4808"
"com.daml:test-evidence-tag_2.13","4807"
"com.yammer.metrics:metrics-core","4806"
"org.apache.skywalking:apm-agent-core","4804"
"com.palantir.tritium:tritium-lib","4800"
"org.wso2.carbon.analytics-common:org.wso2.carbon.event.stream.core","4794"
"org.kill-bill.billing:killbill-api","4793"
"org.apache.parquet:parquet-avro","4791"
"org.apache.hbase:hbase-hadoop-compat","4790"
"com.thoughtworks.dsl:dsl_2.11","4790"
"com.daml:participant-state_2.13","4787"
"org.antlr:stringtemplate","4785"
"org.eclipse.jdt.core.compiler:ecj","4782"
"org.wso2.carbon.identity.governance:org.wso2.carbon.identity.governance","4780"
"com.netflix.hystrix:hystrix-core","4779"
"xml-resolver:xml-resolver","4777"
"org.eclipse.dirigible:dirigible-database-h2","4776"
"com.alibaba.nacos:nacos-client","4776"
"com.caucho:hessian","4773"
"org.eclipse.dirigible:dirigible-components-core-repository","4773"
"io.zipkin.reporter2:zipkin-sender-okhttp3","4766"
"org.mobicents.protocols.ss7.sccp:sccp-impl","4764"
"org.wso2.siddhi:siddhi-annotations","4763"
"io.circe:circe-generic-extras_2.12","4762"
"org.apache.hbase:hbase-annotations","4762"
"org.apache.flink:flink-java","4760"
"org.wso2.carbon.identity.framework:org.wso2.carbon.directory.server.manager.stub","4758"
"org.osgi:org.osgi.annotation","4757"
"com.101tec:zkclient","4755"
"org.wso2.carbon.identity.framework:org.wso2.carbon.security.mgt.server.feature","4755"
"org.pac4j:pac4j-cas","4754"
"com.github.pathikrit:better-files_2.12","4752"
"com.facebook.airlift:configuration","4751"
"org.mobicents.protocols.ss7.mtp:mtp-api","4750"
"io.kotest:kotest-assertions-core-jvm","4749"
"com.palantir.atlasdb:lock-conjure-api-objects","4744"
"org.apache.commons:commons-vfs2","4744"
"org.jboss:staxmapper","4743"
"com.softwaremill.sttp.client3:core_2.13","4742"
"io.vertx:vertx-rx-java3","4739"
"org.infinispan:infinispan-query-dsl","4735"
"io.camunda:zeebe-protocol","4735"
"com.google.gwt:gwt-servlet","4734"
"org.apache.aries.blueprint:org.apache.aries.blueprint.core","4730"
"org.scala-js:scalajs-scalalib_2.13","4729"
"com.github.ghik:silencer-lib_2.11","4728"
"org.apereo.cas:cas-server-support-jpa-util","4718"
"org.infinispan:infinispan-server-memcached","4715"
"com.yahoo.vespa:application-model","4715"
"com.thoughtworks.dsl:dsl_2.12","4713"
"org.eclipse.jetty.orbit:javax.servlet","4709"
"software.amazon.awssdk:http-client-tests","4708"
"io.ktor:ktor-client-cio-jvm","4707"
"com.fasterxml.uuid:java-uuid-generator","4707"
"org.jetbrains.kotlin:kotlin-test-common","4706"
"com.github.fangjinuo.langx:langx-java","4706"
"org.apache.skywalking:apm-test-tools","4699"
"io.quarkus:quarkus-netty","4698"
"org.eclipse.aether:aether-util","4694"
"org.jboss.forge.furnace.test:arquillian-furnace-classpath","4692"
"org.uberfire:uberfire-nio2-jgit","4691"
"com.fasterxml.jackson.dataformat:jackson-dataformat-csv","4690"
"org.wildfly.security:wildfly-elytron-security-manager","4690"
"com.googlecode.concurrentlinkedhashmap:concurrentlinkedhashmap-lru","4684"
"org.jboss.spec.javax.rmi:jboss-rmi-api_1.0_spec","4682"
"org.jbpm:jbpm-bpmn2","4676"
"com.bihe0832.android:lib-bottom-tab","4676"
"com.bazaarvoice.emodb:emodb-common-dropwizard","4674"
"jakarta.interceptor:jakarta.interceptor-api","4673"
"org.neo4j.gds:annotations","4672"
"software.amazon.ion:ion-java","4671"
"org.mongodb:mongodb-driver","4669"
"com.powsybl:powsybl-iidm-api","4669"
"org.apereo.cas:cas-server-core-notifications","4668"
"org.eclipse.jetty.websocket:javax-websocket-server-impl","4659"
"io.trino:trino-testing","4658"
"org.apache.spark:spark-mllib_2.11","4658"
"com.fasterxml.jackson.module:jackson-module-scala_2.13","4656"
"io.dropwizard:dropwizard-util","4655"
"org.alluxio:alluxio-core-common","4655"
"com.didiglobal.booster:booster-api","4653"
"com.orientechnologies:orientdb-core","4653"
"org.opendaylight.yangtools:util","4652"
"org.scala-lang.modules:scala-parallel-collections_3","4643"
"org.molgenis:molgenis-data","4641"
"io.confluent:kafka-avro-serializer","4636"
"org.scalameta:munit-scalacheck_2.13","4635"
"com.yahoo.vespa:documentapi","4635"
"org.eclipse.rdf4j:rdf4j-query","4634"
"com.typesafe.akka:akka-persistence_2.13","4632"
"org.apache.camel:camel-jms","4631"
"org.apache.myfaces.core:myfaces-impl","4628"
"org.typelevel:discipline_2.12","4626"
"org.glassfish.main.common:glassfish-api","4625"
"com.palantir.atlasdb:atlasdb-remoting-api","4622"
"io.ktor:ktor-client-core-js","4617"
"org.apache.commons:commons-math","4615"
"org.jboss.resteasy:resteasy-core","4612"
"io.streamnative:pulsar-broker-common","4608"
"com.android.support:multidex","4605"
"com.squareup.misk:misk-config","4601"
"org.apereo.cas:cas-server-core-webflow-mfa-api","4600"
"org.typelevel:munit-cats-effect_2.13","4597"
"org.jboss.forge.furnace.test:furnace-test-harness","4596"
"org.apache.activemq:activemq-core","4595"
"org.kie:kie-dmn-core","4593"
"org.finos.legend.sdlc:legend-sdlc-model","4579"
"com.sun.jersey.contribs:jersey-guice","4576"
"com.daml:crypto_2.13","4575"
"org.neo4j.gds:core","4564"
"org.janusgraph:janusgraph-hadoop","4559"
"com.squareup.retrofit2:adapter-rxjava2","4553"
"org.jetbrains.kotlin-wrappers:kotlin-react","4553"
"net.sourceforge.argparse4j:argparse4j","4547"
"org.eclipse.platform:org.eclipse.core.runtime","4545"
"jakarta.jms:jakarta.jms-api","4545"
"com.yahoo.vespa:zookeeper-server-common","4540"
"org.noear:solon-test-junit5","4537"
"org.apache.lucene:lucene-memory","4534"
"org.scalacheck:scalacheck_sjs1_2.12","4532"
"javax.xml.stream:stax-api","4526"
"com.palantir.atlasdb:timestamp-impl","4526"
"org.kie:kie-test-util","4524"
"io.streamnative:pulsar-client-admin-original","4520"
"org.http4k:http4k-connect-core-fake","4519"
"org.apereo.cas:cas-server-support-saml-core","4512"
"org.opendaylight.mdsal.model:yang-ext","4511"
"org.springframework.security:spring-security-oauth2-client","4509"
"io.dropwizard:dropwizard-logging","4508"
"io.helidon.common:helidon-common","4507"
"org.webjars.bowergithub.vaadin:vaadin-lumo-styles","4506"
"com.lihaoyi:mill-moduledefs_2.13","4505"
"org.wso2.carbon.apimgt:org.wso2.carbon.apimgt.common.jms","4497"
"org.scalatestplus:scalacheck-1-14_2.12","4496"
"co.fs2:fs2-io_2.12","4496"
"com.typesafe.akka:akka-http-testkit_2.12","4495"
"org.wso2.carbon.apimgt:org.wso2.carbon.apimgt.statsupdate.stub","4492"
"com.lihaoyi:upickle_3","4490"
"com.amazonaws:aws-lambda-java-log4j2","4489"
"org.apache.maven:maven-model-builder","4487"
"com.lihaoyi:sourcecode_2.12","4486"
"org.apache.spark:spark-streaming_2.11","4486"
"org.typelevel:cats-effect_sjs1_2.13","4483"
"org.apache.hadoop:hadoop-yarn-common","4482"
"com.sun.faces:jsf-api","4480"
"com.liferay.portal:com.liferay.util.taglib","4477"
"io.confluent:kafka-connect-avro-converter","4477"
"com.ibm.cloud:sdk-core","4472"
"org.wso2.carbon.identity.framework:org.wso2.carbon.identity.workflow.mgt.stub","4472"
"org.netbeans.api:org-netbeans-api-java-classpath","4471"
"org.wso2.carbon.identity.framework:org.wso2.carbon.user.mgt.workflow.stub","4471"
"com.github.docker-java:docker-java","4467"
"androidx.lifecycle:lifecycle-common","4466"
"org.jbpm:jbpm-flow-builder","4465"
"org.robolectric:robolectric","4464"
"org.wso2.carbon.analytics:org.wso2.carbon.stream.processor.core","4464"
"org.finos.legend.engine:legend-engine-pure-code-compiled-functions","4461"
"org.scalatest:scalatest-wordspec_2.13","4458"
"org.jetbrains.kotlin-wrappers:kotlin-browser-js","4458"
"org.apache.log4j.wso2:log4j","4457"
"com.lihaoyi:ammonite-ops_2.13","4457"
"org.jboss.arquillian.container:arquillian-container-spi","4448"
"org.finos.legend.engine:legend-engine-executionPlan-execution-store-inMemory","4442"
"org.webjars.bowergithub.vaadin:vaadin-themable-mixin","4442"
"com.lihaoyi:mill-main_2.13","4441"
"org.glassfish.jersey.ext:jersey-bean-validation","4441"
"org.apache.maven.shared:maven-dependency-tree","4436"
"org.apache.maven.wagon:wagon-provider-api","4436"
"com.spotify:docker-client","4435"
"io.netty:netty-codec-haproxy","4431"
"io.circe:circe-parser_2.11","4430"
"org.bouncycastle:bcpg-jdk15on","4429"
"io.netty:netty-codec-socks","4427"
"org.eclipse.dirigible:dirigible-core-scheduler","4424"
"org.eclipse.dirigible:dirigible-database-derby","4423"
"org.mobicents.protocols.ss7.sccp:sccp-api","4421"
"io.helidon.config:helidon-config","4418"
"one.util:streamex","4418"
"software.amazon.awscdk:cdk-cx-api","4418"
"org.opendaylight.mdsal:mdsal-common-api","4417"
"com.lihaoyi:fastparse_2.13","4417"
"org.jboss.slf4j:slf4j-jboss-logmanager","4416"
"org.apache.hbase:hbase-testing-util","4416"
"org.scalameta:munit-scalacheck_3","4415"
"org.http4s:http4s-core_2.13","4413"
"io.quarkus:quarkus-netty-deployment","4410"
"org.scala-lang:scalap","4410"
"org.xwiki.commons:xwiki-commons-stability","4407"
"com.github.zafarkhaja:java-semver","4404"
"org.jetbrains.kotlin-wrappers:kotlin-extensions","4403"
"org.kie.server:kie-server","4400"
"org.apache.cxf:cxf-rt-management","4396"
"io.grpc:grpc-okhttp","4395"
"com.guicedee.services:commons-io","4394"
"org.springframework:spring","4394"
"io.gravitee.am.model:gravitee-am-model","4393"
"com.iheart:ficus_2.13","4391"
"org.camunda.bpm:camunda-engine","4389"
"org.wso2.orbit.com.h2database:h2","4387"
"org.apache.cxf:cxf-rt-rs-extension-search","4386"
"org.json4s:json4s-jackson_2.11","4380"
"org.hamcrest:hamcrest-integration","4377"
"com.fasterxml:classmate","4373"
"org.apache.cxf:cxf-rt-frontend-simple","4369"
"org.infinispan:infinispan-license","4365"
"org.mule:mule-core","4364"
"org.jboss.resteasy:resteasy-core-spi","4361"
"org.apache.tomcat:catalina","4357"
"com.google.android.gms:play-services-ads-identifier","4351"
"com.entwinemedia.common:functional","4350"
"org.apache.deltaspike.core:deltaspike-core-api","4345"
"com.google.cloud:spring-cloud-gcp-autoconfigure","4345"
"io.quarkus:quarkus-rest-client","4345"
"org.jboss:jboss-common-core","4344"
"com.github.javafaker:javafaker","4344"
"org.codehaus.plexus:plexus-classworlds","4340"
"org.jboss.spec.javax.servlet:jboss-servlet-api_4.0_spec","4340"
"com.palantir.conjure.java.api:errors","4335"
"org.fugerit.java:fj-core","4334"
"com.netflix.archaius:archaius-core","4333"
"org.opensaml:opensaml-security-api","4332"
"org.http4s:http4s-circe_2.13","4332"
"javax.sip:jain-sip-api","4331"
"org.openjfx:javafx-fxml","4328"
"io.circe:circe-generic_2.11","4326"
"io.grpc:grpc-testing","4325"
"io.zipkin.reporter2:zipkin-reporter","4322"
"org.scalamock:scalamock-scalatest-support_2.11","4319"
"org.apache.lucene:lucene-suggest","4319"
"com.palantir.atlasdb:atlasdb-dbkvs","4318"
"com.palantir.dialogue:dialogue-clients","4317"
"org.xwiki.commons:xwiki-commons-configuration-api","4316"
"com.turbospaces.boot:bootstrap-core","4315"
"io.quarkus:quarkus-mutiny-deployment","4314"
"android.arch.lifecycle:extensions","4314"
"org.kie.server:kie-server-services-common","4312"
"org.wso2.carbon.commons:org.wso2.carbon.event.core","4311"
"org.jetbrains.kotlin-wrappers:kotlin-js","4309"
"io.airlift:stats","4302"
"org.knowm.xchange:xchange-core","4302"
"io.opentracing:opentracing-noop","4302"
"org.apache.maven.resolver:maven-resolver-api","4301"
"org.eclipse.jetty:jetty-alpn-conscrypt-server","4300"
"bouncycastle:bcprov-jdk15","4299"
"com.vaadin:vaadin-ordered-layout-flow","4296"
"org.apache.spark:spark-hive_2.11","4294"
"com.daml:ledger-api-errors_2.13","4290"
"org.apache.geronimo.specs:geronimo-jpa_2.0_spec","4289"
"io.quarkus:quarkus-hibernate-orm","4286"
"org.jasig.cas.client:cas-client-core","4284"
"org.openbase:jul.exception","4281"
"org.apache.poi.wso2:poi-ooxml","4280"
"org.opendaylight.bgpcep:concepts","4279"
"org.jboss.metadata:jboss-metadata-common","4272"
"org.neo4j.gds:string-formatting","4272"
"org.apache.hop:hop-core","4271"
"com.beachape:enumeratum_2.13","4269"
"org.apache.flink:flink-streaming-java","4267"
"com.amazonaws:aws-java-sdk-iam","4266"
"org.ops4j.pax.exam:pax-exam-container-native","4265"
"org.influxdb:influxdb-java","4264"
"org.mobicents.protocols.ss7.tcap:tcap-api","4263"
"org.jetbrains.kotlinx:kotlinx-serialization-core-js","4261"
"software.amazon.awssdk:cognitoidentity","4259"
"org.jetbrains.kotlinx:kotlinx-serialization-json-iosarm64","4253"
"jdom:jdom","4253"
"io.rsocket:rsocket-core","4249"
"org.guvnor:guvnor-services-api","4249"
"org.jaggeryjs:org.jaggeryjs.hostobjects.web","4249"
"software.amazon.awssdk:ssm","4243"
"org.finos.legend.engine:legend-engine-language-pure-dsl-service","4241"
"org.http4s:http4s-core_2.11","4241"
"org.sdase.commons:sda-commons-shared-yaml","4240"
"io.protostuff:protostuff-core","4239"
"com.yahoo.vespa:container-messagebus","4235"
"org.finos.legend.pure:legend-pure-m2-store-relational-pure","4233"
"org.apache.ignite:ignite-core","4232"
"software.amazon.awssdk:third-party-jackson-core","4231"
"org.python:jython-standalone","4229"
"com.google.appengine:appengine-api-1.0-sdk","4229"
"io.ebean:ebean-api","4226"
"io.quarkus:quarkus-resteasy-reactive-deployment","4225"
"io.fabric8.funktion:funktion-runtime","4221"
"io.quarkus:quarkus-agroal-deployment","4221"
"org.wso2.carbon:org.wso2.carbon.application.deployer","4219"
"com.google.gdata.wso2:gdata-core","4219"
"org.ldaptive:ldaptive","4218"
"jakarta.websocket:jakarta.websocket-api","4218"
"org.gwtbootstrap3:gwtbootstrap3-extras","4217"
"org.jetbrains.kotlinx:kotlinx-serialization-json-iosx64","4215"
"net.javacrumbs.json-unit:json-unit","4215"
"io.vertx:vertx-codetrans","4214"
"org.jboss.weld:weld-spi","4213"
"org.jboss.arquillian.container:arquillian-container-test-spi","4212"
"org.specs2:specs2_2.11","4210"
"org.neo4j:io-test-utils","4207"
"org.apache.hadoop:hadoop-core","4205"
"org.wso2.eclipse.osgi:org.eclipse.osgi","4205"
"com.palantir.tritium:tritium-metrics","4202"
"org.mobicents.protocols.ss7.mtp:mtp","4201"
"org.apache.hadoop:hadoop-hdfs-client","4198"
"com.thoughtworks.dsl:dsl_3","4198"
"org.codehaus.cargo:cargo-core-api-container","4198"
"org.assertj:assertj-core-java8","4195"
"org.hibernate.common:hibernate-commons-annotations","4194"
"io.trino:trino-tpch","4190"
"com.bihe0832.android:lib-okhttp-wrapper","4189"
"org.jboss.forge.addon:projects","4189"
"com.github.docker-java:docker-java-api","4188"
"org.springframework.boot:spring-boot-starter-amqp","4187"
"com.bihe0832.android:lib-coroutines","4185"
"org.apereo.cas:cas-server-support-saml-core-api","4185"
"com.ning:compress-lzf","4181"
"io.spinnaker.kork:kork-core","4180"
"org.apache.jena:jena-arq","4171"
"com.yahoo.vespa:vdslib","4169"
"org.seleniumhq.selenium:htmlunit-driver","4169"
"org.noear:solon.serialization","4166"
"com.palantir.atlasdb:timelock-api","4164"
"org.drools:drools-decisiontables","4161"
"org.apache.karaf:org.apache.karaf.util","4157"
"com.vladsch.flexmark:flexmark-ext-gfm-strikethrough","4156"
"org.webjars.bowergithub.vaadin:vaadin-material-styles","4156"
"org.guvnor:guvnor-project-api","4155"
"org.springframework.security:spring-security-oauth2-resource-server","4154"
"org.springframework:spring-context-indexer","4153"
"io.kamon:kamon-core_2.11","4153"
"io.janstenpickle:trace4cats-test_2.12","4151"
"io.janstenpickle:trace4cats-test_2.13","4150"
"com.thoughtworks.dsl:dsl_sjs0.6_2.11","4149"
"com.github.tomakehurst:wiremock-jre8-standalone","4145"
"software.amazon.awssdk:waf","4144"
"org.opensaml:opensaml-soap-api","4143"
"org.opensaml:opensaml-xmlsec-impl","4142"
"junit-addons:junit-addons","4142"
"com.thoughtworks.dsl:dsl_sjs1_3","4142"
"io.streamnative:pulsar-functions-api","4140"
"org.apache.tinkerpop:tinkergraph-gremlin","4138"
"com.lihaoyi:ammonite-runtime_2.12","4135"
"org.eclipse.che.core:che-core-commons-annotations","4131"
"io.kamon:kanela-agent","4130"
"org.springframework.ldap:spring-ldap-core","4130"
"org.infinispan.protostream:protostream","4129"
"org.wso2.carbon.registry:org.wso2.carbon.registry.extensions","4128"
"org.mindrot:jbcrypt","4127"
"org.apache.pdfbox:jempbox","4126"
"org.neo4j.community:it-test-support","4123"
"org.eclipse.emf:org.eclipse.emf.ecore","4120"
"org.apache.kafka:connect-runtime","4117"
"com.thoughtworks.dsl:dsl_sjs0.6_2.12","4116"
"com.typesafe.play:play-json_2.13","4114"
"org.noear:solon-lib","4111"
"io.gravitee.am.repository:gravitee-am-repository-api","4110"
"org.apache.hbase:hbase-protocol","4109"
"org.xwiki.commons:xwiki-commons-tool-test-simple","4106"
"com.yahoo.datasketches:sketches-core","4097"
"org.apache.hbase:hbase-hadoop2-compat","4097"
"software.amazon.awssdk.crt:aws-crt","4097"
"org.wso2.orbit.re2j:re2j","4096"
"net.nemerosa.ontrack:ontrack-model","4091"
"org.ini4j:ini4j","4088"
"com.typesafe.akka:akka-persistence-tck_2.13","4088"
"com.typesafe.play:play_2.11","4087"
"org.commonjava.indy:indy-api","4087"
"com.dimafeng:testcontainers-scala-scalatest_2.13","4086"
"com.bihe0832.android:lib-audio-player","4082"
"com.yahoo.vespa:tenant-cd-api","4080"
"commons-pool.wso2:commons-pool","4078"
"org.sdase.commons:sda-commons-server-healthcheck","4076"
"org.apache.hive:hive-metastore","4074"
"easymock:easymock","4070"
"org.kill-bill.commons:killbill-embeddeddb-mysql","4070"
"com.undefinedlabs.scope:scope-core","4067"
"com.bazaarvoice.emodb:emodb-common-api","4066"
"com.sap.cloud.sdk.cloudplatform:cloudplatform-core","4064"
"io.airlift:node","4061"
"io.quarkus:quarkus-datasource-deployment-spi","4061"
"org.wso2.carbon.utils:org.wso2.carbon.utils","4059"
"com.typesafe.play:play_2.12","4059"
"org.jetbrains.kotlinx:atomicfu-iossimulatorarm64","4057"
"org.wso2.carbon.commons:org.wso2.carbon.wsdl2form","4055"
"org.apache.openwebbeans:openwebbeans-impl","4055"
"org.infinispan:infinispan-server-rest","4047"
"org.apache.lucene:lucene-misc","4047"
"org.jboss.weld:weld-api","4047"
"org.wso2.carbon.mediation:org.wso2.carbon.rest.api","4046"
"com.netflix.eureka:eureka-client","4045"
"org.typelevel:cats-free_2.13","4045"
"org.apache.spark:spark-sql_2.13","4044"
"net.sourceforge.jexcelapi:jxl","4043"
"org.kie.workbench.stunner:kie-wb-common-stunner-core-common","4043"
"io.fabric8:kubernetes-model-core","4043"
"com.esotericsoftware:kryo-shaded","4042"
"org.apache.geronimo.testsupport:testsupport-common","4042"
"org.eclipse.jetty:jetty-rewrite","4039"
"findbugs:annotations","4039"
"software.amazon.awssdk:mediastore","4038"
"org.xwiki.commons:xwiki-commons-properties","4036"
"org.springframework.hateoas:spring-hateoas","4033"
"com.easy-query:sql-core","4025"
"org.bouncycastle:bcutil-jdk15on","4025"
"org.opentest4j:opentest4j","4022"
"com.daml:caching_2.13","4021"
"io.airlift:http-client","4021"
"org.apache.avro:avro-compiler","4018"
"net.javacrumbs.json-unit:json-unit-fluent","4016"
"io.cronapp:cronapi-java","4013"
"io.quarkus:quarkus-bootstrap-core","4011"
"org.apache.maven:maven-resolver-provider","4008"
"org.jsonschema2pojo:jsonschema2pojo-core","4007"
"com.github.j5ik2o:docker-controller-scala-core_3","4004"
"org.pac4j:pac4j-oidc","4004"
"org.eclipse.aether:aether-connector-basic","4002"
"org.sakaiproject.kernel:sakai-kernel-util","4001"
"org.eclipse.che.core:che-core-api-model","4001"
"org.netbeans.api:org-netbeans-modules-projectuiapi","4001"
"com.google.apis:google-api-services-storage","3997"
"org.jruby:jruby-complete","3997"
"com.palantir.conjure.java.runtime:client-config","3994"
"io.rsocket:rsocket-transport-netty","3990"
"org.opendaylight.mdsal:mdsal-binding-test-utils","3989"
"org.sonatype.sisu:sisu-guice","3987"
"io.vertx:vertx-auth-common","3987"
"org.apache.maven.reporting:maven-reporting-api","3986"
"org.janusgraph:janusgraph-inmemory","3986"
"org.testcontainers:mssqlserver","3983"
"org.wso2.carbon.devicemgt:org.wso2.carbon.apimgt.annotations","3982"
"org.jboss.spec.javax.jms:jboss-jms-api_2.0_spec","3977"
"com.mysema.querydsl:querydsl-core","3977"
"org.apache.tomcat.embed:tomcat-embed-logging-juli","3975"
"org.eclipse.platform:org.eclipse.osgi","3973"
"com.twitter:util-core_2.11","3970"
"org.wso2.carbon.identity:org.wso2.carbon.captcha.mgt","3968"
"software.amazon.awssdk:iot","3962"
"com.liferay:com.liferay.portal.upgrade","3959"
"org.jboss.forge.furnace.container:simple","3957"
"org.opensaml:opensaml-messaging-impl","3957"
"com.daml:ports_2.13","3954"
"com.amazonaws:aws-lambda-java-events","3944"
"org.apache.axis2:axis2-adb","3940"
"org.eclipse.che.core:che-core-commons-lang","3940"
"org.bitbucket.bradleysmithllc.etlunit:etlunit-core","3940"
"org.apereo.cas:cas-server-core-audit","3940"
"org.jetbrains.kotlinx:kotlinx-coroutines-core-common","3939"
"org.jclouds.driver:jclouds-log4j","3936"
"org.eclipse.jetty.websocket:websocket-api","3935"
"com.facebook.airlift:bootstrap","3935"
"org.apache.uima:uimafit-core","3934"
"org.kie.kogito:kogito-api","3932"
"org.neo4j.gds:config-api","3932"
"org.typelevel:scalac-compat-annotation_2.12","3931"
"jmock:jmock-cglib","3929"
"org.wildfly.camel:wildfly-camel-feature-pack","3928"
"org.apache.nifi:nifi-properties","3926"
"org.xwiki.commons:xwiki-commons-observation-api","3924"
"com.dimafeng:testcontainers-scala-scalatest_2.12","3923"
"com.twitter:util-core_2.12","3920"
"org.apache.avro:avro-protobuf","3918"
"org.jboss.forge.addon:resources","3918"
"org.eclipse.dirigible:dirigible-engine-api","3917"
"io.gravitee.apim.rest.api:gravitee-apim-rest-api-service","3914"
"androidx.compose.ui:ui-tooling-preview","3910"
"io.protostuff:protostuff-runtime","3910"
"io.ktor:ktor-server-core","3908"
"com.sun:tools","3907"
"com.github.j5ik2o:docker-controller-scala-scalatest_3","3905"
"org.opendaylight.controller:odl-mdsal-broker","3905"
"com.guicedee.services:guice","3903"
"org.wildfly.swarm:arquillian","3903"
"org.wso2.carbon.business-process:org.wso2.carbon.unifiedendpoint.core","3902"
"com.didiglobal.booster:booster-transform-asm","3900"
"org.finos.legend.engine:legend-engine-xt-json-model","3899"
"org.apache.camel:camel-core-engine","3898"
"com.daml:ledger-api-auth_2.13","3897"
"org.apache.activemq:activemq-kahadb-store","3895"
"org.wso2.carbon.mediation:org.wso2.carbon.mediation.security","3894"
"org.glassfish.admin:config-api","3893"
"software.amazon.awscdk:elasticloadbalancingv2","3891"
"org.codehaus.plexus:plexus-interpolation","3889"
"com.vaadin:vaadin-core","3888"
"org.http4s:http4s-circe_2.12","3887"
"org.wildfly.swarm:container","3886"
"com.squareup:kotlinpoet-ksp","3884"
"org.glassfish.gmbal:gmbal","3884"
"io.netty:netty-transport-classes-epoll","3883"
"com.daml:daml-lf-transaction_2.12","3877"
"c3p0:c3p0","3876"
"androidx.navigation:navigation-fragment-ktx","3870"
"org.kie.workbench.stunner:kie-wb-common-stunner-core-api","3869"
"com.guicedee.services:guava","3869"
"io.spinnaker.orca:orca-core","3868"
"io.quarkus:quarkus-junit4-mock","3868"
"systems.manifold:manifold-ext","3866"
"org.http4s:http4s-blaze-client_2.13","3864"
"io.quarkus:quarkus-resteasy-jackson-deployment","3862"
"org.jboss.spec.javax.ejb:jboss-ejb-api_3.1_spec","3861"
"org.opensaml:opensaml-security-impl","3858"
"com.airbnb.android:lottie","3857"
"org.apache.geronimo.specs:geronimo-servlet_2.5_spec","3856"
"com.google.cloud:google-cloud-core-grpc","3855"
"org.finos.legend.engine:legend-engine-xt-relationalStore-executionPlan-connection-authentication","3852"
"org.pac4j:pac4j-oauth","3852"
"org.apache.activemq:activemq-pool","3851"
"org.jetbrains.kotlinx:atomicfu-macosx64","3851"
"org.openjfx:javafx-swing","3849"
"com.palantir.atlasdb:timelock-corruption-detection-objects","3847"
"com.google.jsinterop:jsinterop-annotations","3847"
"org.mobicents.protocols.sctp:sctp-api","3844"
"com.google.gwt.inject:gin","3839"
"org.wildfly.core:wildfly-network","3839"
"org.opendaylight.yangtools:yang-parser-impl","3839"
"org.apereo.cas:cas-server-support-person-directory","3837"
"org.fhir:ucum","3837"
"software.amazon.awssdk:arns","3832"
"com.bihe0832.android:lib-data-repository","3828"
"org.finos.legend.engine:legend-engine-language-pure-dsl-generation","3828"
"org.mobicents.protocols.ss7.map:map-api","3827"
"io.micronaut:micronaut-http","3827"
"com.daml:rs-grpc-akka_2.13","3827"
"eu.codearte.catch-exception:catch-exception","3826"
"org.noear:solon.auth","3819"
"org.wso2.carbon.identity.datapublisher.authentication:org.wso2.carbon.identity.data.publisher.application.authentication","3816"
"com.bihe0832.android:lib-aaf-res","3815"
"org.opendaylight.bgpcep:util","3812"
"org.apache.felix:org.apache.felix.configadmin","3810"
"org.typelevel:cats-laws_2.11","3810"
"org.wildfly.arquillian:wildfly-arquillian-container-managed","3806"
"org.pac4j:pac4j-saml","3804"
"com.daml:concurrent_2.13","3802"
"org.jfree:jfreechart","3801"
"rhino:js","3801"
"org.spark-project.spark:unused","3798"
"org.apache.neethi:neethi","3797"
"org.apache.activemq:artemis-server","3794"
"com.badlogicgames.gdx:gdx","3791"
"org.wso2.carbon.mediation:org.wso2.carbon.sequences","3791"
"org.wso2.tomcat:tomcat-servlet-api","3790"
"org.jetbrains.kotlin-wrappers:kotlin-react-dom","3790"
"org.springframework.session:spring-session-core","3789"
"io.quarkus:quarkus-resteasy-reactive","3789"
"org.neo4j.app:neo4j-server","3787"
"org.jetbrains.compose.runtime:runtime-js","3782"
"org.wso2.carbon.mediation:org.wso2.carbon.endpoint.stub","3781"
"com.sksamuel.scapegoat:scalac-scapegoat-plugin_2.12","3780"
"org.wso2.carbon.multitenancy:org.wso2.carbon.tenant.mgt","3777"
"io.joern:c2cpg_2.13","3773"
"com.disneystreaming:weaver-cats_2.13","3772"
"com.bazaarvoice.emodb:emodb-auth-client","3769"
"org.neo4j.driver:neo4j-java-driver","3768"
"org.wso2.carbon:org.wso2.carbon.ui.menu.tools","3767"
"org.springframework.ws:spring-ws-core","3763"
"org.ops4j.pax.swissbox:pax-swissbox-optional-jcl","3763"
"com.tencent.polaris:polaris-model","3762"
"org.fusesource.leveldbjni:leveldbjni-all","3762"
"org.wso2.carbon.analytics:org.wso2.carbon.analytics.msf4j.interceptor.common","3761"
"org.scalatestplus:mockito-3-4_2.13","3759"
"org.infinispan:infinispan-remote-query-client","3758"
"com.guicedee.services:jakarta.validation-api","3758"
"com.amazonaws:aws-java-sdk-rds","3756"
"com.gitlab.cdc-java.util:cdc-util-core","3754"
"org.xwiki.commons:xwiki-commons-context","3752"
"org.wso2.carbon.mediation:org.wso2.carbon.mediation.registry","3752"
"com.daml:daml-lf-value-java-proto","3751"
"ca.uhn.hapi.fhir:org.hl7.fhir.utilities","3751"
"com.fasterxml.jackson.jr:jackson-jr-objects","3750"
"com.lowagie:itext","3749"
"io.janstenpickle:trace4cats-core_2.13","3749"
